"x","y"
"277510.749991","1504437.0"
"277520.718742","1504435.24999"
"277528.875","1504428.87501"
"277538.812509","1504429.75"
"277548.781261","1504431.625"
"277558.749989","1504433.37501"
"277567.812506","1504438.875"
"277575.062505","1504446.125"
"277585.937492","1504446.99999"
"277595.000008","1504441.625"
"277604.937494","1504442.49999"
"277614.906246","1504441.625"
"277624.874998","1504438.875"
"277634.843749","1504435.24999"
"277644.812501","1504432.5"
"277655.656245","1504432.5"
"277666.531256","1504432.5"
"277676.500007","1504430.75001"
"277684.656242","1504424.375"
"277688.281253","1504414.37501"
"277697.343746","1504419.875"
"277700.062499","1504429.75"
"277710.031251","1504433.37501"
"277718.156242","1504439.74999"
"277729.031253","1504438.875"
"277738.093746","1504444.25"
"277748.062498","1504441.625"
"277758.031249","1504444.25"
"277768.000001","1504446.125"
"277778.687506","1504445.74999"
"277788.656258","1504443.12499"
"277797.718751","1504438.49999"
"277805.875009","1504429.50001"
"277815.843761","1504428.62499"
"277825.81249","1504432.25"
"277835.749998","1504434.00001"
"277845.71875","1504435.87499"
"277855.687502","1504439.5"
"277864.749995","1504434.00001"
"277873.812488","1504427.62501"
"277883.78124","1504425.00001"
"277893.718749","1504425.875"
"277901.875007","1504432.25"
"277910.9375","1504436.75001"
"277919.093758","1504430.375"
"277929.062509","1504426.74999"
"277939.031261","1504428.62499"
"277948.968747","1504431.24999"
"277958.937498","1504432.25"
"277968.90625","1504434.875"
"277976.156249","1504443.12499"
"277982.49999","1504451.25001"
"277988.843754","1504443.12499"
"277989.749989","1504433.125"
"277998.812506","1504428.62499"
"278007.843756","1504423.99999"
"278017.812507","1504423.125"
"278026.875001","1504428.62499"
"278033.218741","1504437.625"
"278037.750011","1504446.62501"
"278042.281258","1504455.75001"
"278050.437492","1504462.12499"
"278057.687491","1504469.37499"
"278067.625","1504471.125"
"278077.593752","1504469.37499"
"278086.656245","1504464.74999"
"278096.624997","1504463.875"
"278107.500007","1504463.875"
"278118.374994","1504461.12501"
"278128.312503","1504459.375"
"278138.281255","1504460.24999"
"278148.250007","1504462.12499"
"278158.218758","1504460.24999"
"278167.281252","1504454.87499"
"278176.343745","1504459.375"
"278181.78125","1504470.25001"
"278187.187489","1504479.24999"
"278190.8125","1504489.25001"
"278198.968758","1504495.62499"
"278208.93751","1504492.875"
"278215.28125","1504484.75001"
"278224.343744","1504489.25001"
"278227.968755","1504499.25"
"278234.312495","1504507.375"
"278243.374989","1504511.875"
"278253.312497","1504513.75"
"278263.281249","1504517.37499"
"278273.250001","1504521.87499"
"278283.218752","1504518.25001"
"278293.187504","1504516.375"
"278304.031248","1504516.375"
"278314.0","1504517.37499"
"278323.968752","1504516.375"
"278333.937504","1504515.50001"
"278342.093738","1504509.125"
"278352.06249","1504508.25001"
"278362.031242","1504512.74999"
"278371.968751","1504515.50001"
"278381.937502","1504516.375"
"278395.531242","1504516.375"
"278405.499994","1504514.625"
"278415.468746","1504511.875"
"278425.406254","1504510.12499"
"278434.468748","1504510.12499"
"278436.281242","1504508.25001"
"278444.437499","1504502.0"
"278454.406251","1504499.25"
"278463.468744","1504493.74999"
"278475.24999","1504492.00001"
"278485.187499","1504490.125"
"278495.156251","1504489.25001"
"278506.937496","1504488.37499"
"278516.906248","1504485.625"
"278526.875","1504482.00001"
"278537.75001","1504478.375"
"278548.593754","1504474.75001"
"278558.562506","1504473.875"
"278569.437493","1504469.37499"
"278578.50001","1504464.74999"
"278590.281256","1504464.74999"
"278602.937494","1504459.375"
"278612.00001","1504454.87499"
"278621.062503","1504450.25"
"278631.031255","1504446.62501"
"278641.000007","1504444.00001"
"278649.156241","1504437.625"
"278655.500005","1504429.50001"
"278666.343749","1504432.25"
"278677.21876","1504432.25"
"278686.281253","1504427.62501"
"278694.437511","1504421.37499"
"278704.406239","1504417.75001"
"278713.468756","1504412.24999"
"278720.718755","1504404.99999"
"278732.468758","1504400.50001"
"278742.437509","1504397.74999"
"278751.500003","1504393.24999"
"278760.562496","1504388.75001"
"278769.624989","1504383.24999"
"278779.593741","1504377.875"
"278788.624991","1504373.375"
"278796.781249","1504367.00001"
"278804.937506","1504360.625"
"278814.0","1504355.25001"
"278825.781245","1504347.0"
"278834.843739","1504342.5"
"278843.874989","1504337.99999"
"278851.125011","1504330.74999"
"278857.468752","1504319.87501"
"278861.999998","1504310.875"
"278864.718751","1504300.875"
"278865.625009","1504290.87501"
"278868.343739","1504280.87499"
"278873.781244","1504271.87501"
"278877.406255","1504261.87501"
"278883.749996","1504253.75"
"278888.281242","1504244.74999"
"278891.906254","1504234.75"
"278896.4375","1504224.75"
"278900.062511","1504218.37499"
"278900.062511","1504214.75001"
"278901.843739","1504204.87501"
"278911.812491","1504203.99999"
"278920.875007","1504208.49999"
"278928.125006","1504201.24999"
"278933.562488","1504192.12499"
"278934.468747","1504182.24999"
"278930.843759","1504172.25"
"278924.499995","1504164.12501"
"278924.499995","1504153.25"
"278931.749994","1504146.0"
"278940.812511","1504151.37499"
"278942.625005","1504141.49999"
"278942.625005","1504130.62501"
"278943.53124","1504120.62501"
"278936.281241","1504113.37499"
"278929.9375","1504105.25"
"278926.312489","1504095.25"
"278918.156255","1504088.0"
"278911.812491","1504079.87501"
"278911.812491","1504069.0"
"278918.156255","1504060.87501"
"278921.781243","1504050.87499"
"278915.437502","1504042.75"
"278911.812491","1504031.87499"
"278917.249996","1504022.75001"
"278921.781243","1504012.87501"
"278918.156255","1504002.87499"
"278918.156255","1503992.00001"
"278916.343761","1503982.00001"
"278914.531243","1503971.99999"
"278912.718749","1503962.12499"
"278910.906255","1503952.125"
"278901.843739","1503947.625"
"278891.906254","1503945.74999"
"278884.656254","1503935.87499"
"278890.093759","1503926.74999"
"278890.999995","1503916.75"
"278891.906254","1503906.875"
"278884.656254","1503899.625"
"278879.218749","1503890.49999"
"278869.249997","1503889.625"
"278867.437503","1503879.62501"
"278864.718751","1503869.75001"
"278863.812492","1503859.74999"
"278862.906257","1503849.74999"
"278857.468752","1503840.75001"
"278851.125011","1503832.625"
"278843.874989","1503825.375"
"278839.375008","1503816.24999"
"278829.406256","1503815.375"
"278830.312492","1503804.49999"
"278829.406256","1503794.5"
"278820.34374","1503789.125"
"278814.906258","1503780.0"
"278804.937506","1503778.24999"
"278804.031248","1503778.24999"
"278791.500005","1503775.87501"
"278782.468755","1503770.37499"
"278791.500005","1503765.87501"
"278801.468757","1503764.00001"
"278811.437509","1503755.0"
"278811.437509","1503744.12499"
"278808.718756","1503734.12499"
"278803.281251","1503725.12501"
"278792.406241","1503725.12501"
"278784.281249","1503718.75"
"278778.843744","1503709.75"
"278769.781251","1503704.25001"
"278767.062498","1503694.25001"
"278771.593745","1503685.25"
"278774.312497","1503675.25001"
"278770.687509","1503665.37501"
"278760.718758","1503668.00001"
"278754.374994","1503659.87499"
"278756.187511","1503649.875"
"278751.656241","1503640.87499"
"278743.500007","1503634.50001"
"278733.531255","1503631.74999"
"278723.593746","1503633.62499"
"278713.624994","1503634.50001"
"278703.656243","1503632.75"
"278693.687491","1503629.12499"
"278683.718739","1503626.37499"
"278693.687491","1503623.625"
"278703.656243","1503620.00001"
"278712.718759","1503614.62499"
"278718.156241","1503605.49999"
"278719.0625","1503595.62499"
"278709.093748","1503592.0"
"278698.218761","1503592.0"
"278688.250009","1503593.75001"
"278679.187492","1503600.12499"
"278670.124999","1503605.49999"
"278662.906243","1503612.75001"
"278657.468761","1503621.87499"
"278650.218739","1503629.12499"
"278649.312503","1503619.125"
"278651.124997","1503609.125"
"278651.124997","1503598.24999"
"278652.031256","1503588.37499"
"278659.281255","1503581.12499"
"278666.531254","1503573.87499"
"278672.843752","1503565.62501"
"278674.656246","1503555.75001"
"278665.624996","1503551.12501"
"278655.656244","1503553.00001"
"278646.593751","1503559.37499"
"278636.624999","1503560.25001"
"278627.562506","1503555.75001"
"278624.843753","1503545.75001"
"278621.218742","1503535.74999"
"278623.031259","1503525.87499"
"278629.375","1503517.62501"
"278634.812505","1503506.75"
"278631.187494","1503496.875"
"278629.375","1503486.875"
"278621.218742","1503479.625"
"278612.156249","1503475.125"
"278602.21874","1503472.375"
"278593.156247","1503467.875"
"278584.999989","1503460.625"
"278579.562507","1503451.5"
"278575.937496","1503441.625"
"278565.968744","1503438.00001"
"278555.999992","1503434.375"
"278549.656252","1503426.25001"
"278545.156248","1503417.12501"
"278547.875001","1503407.12501"
"278548.781259","1503397.25001"
"278548.781259","1503386.375"
"278546.968742","1503376.37501"
"278541.53126","1503367.375"
"278536.999991","1503358.25"
"278528.843756","1503351.0"
"278528.843756","1503340.12501"
"278528.843756","1503329.25"
"278524.312509","1503320.24999"
"278515.249993","1503314.75"
"278509.812511","1503305.74999"
"278508.906252","1503294.87501"
"278504.375006","1503285.75001"
"278503.468747","1503275.87501"
"278503.468747","1503265.0"
"278493.499995","1503261.37501"
"278487.187498","1503253.125"
"278488.999992","1503243.25"
"278488.999992","1503232.37501"
"278482.656251","1503224.25"
"278475.406252","1503217.0"
"278469.968747","1503207.87499"
"278472.687499","1503197.875"
"278472.687499","1503197.00001"
"278469.968747","1503184.37501"
"278464.531242","1503175.25001"
"278456.375007","1503168.00001"
"278449.125008","1503160.75001"
"278441.875009","1503152.625"
"278433.718751","1503146.24999"
"278427.406253","1503138.125"
"278423.781242","1503128.25"
"278424.687501","1503118.25"
"278423.781242","1503108.25001"
"278419.249996","1503099.25"
"278414.718749","1503090.125"
"278410.187502","1503080.125"
"278408.375008","1503070.25001"
"278403.843739","1503061.125"
"278399.312492","1503051.25"
"278393.87501","1503042.125"
"278391.156257","1503032.12501"
"278384.812494","1503023.99999"
"278380.281247","1503015.00001"
"278377.562494","1503004.99999"
"278380.281247","1502994.99999"
"278383.0","1502984.12501"
"278383.0","1502973.25"
"278377.562494","1502964.24999"
"278377.562494","1502953.375"
"278376.656259","1502943.37501"
"278374.843742","1502933.50001"
"278370.343738","1502924.37501"
"278363.093739","1502917.12501"
"278362.187504","1502907.12501"
"278364.906256","1502897.24999"
"278361.281245","1502886.375"
"278355.84374","1502877.25"
"278351.312493","1502867.375"
"278346.781247","1502858.25"
"278342.25","1502849.24999"
"278338.624989","1502839.25"
"278335.90626","1502829.25"
"278333.187507","1502819.375"
"278329.562496","1502809.37501"
"278328.65626","1502799.37501"
"278326.843743","1502788.5"
"278326.843743","1502777.62499"
"278328.65626","1502767.74999"
"278323.218755","1502756.875"
"278315.968756","1502749.62501"
"278312.343745","1502739.62501"
"278315.968756","1502729.62499"
"278311.437509","1502720.62501"
"278306.031247","1502711.50001"
"278308.75","1502701.62501"
"278306.937506","1502690.75"
"278302.406259","1502681.62499"
"278296.062496","1502673.5"
"278290.62499","1502664.375"
"278288.812496","1502653.62501"
"278292.437508","1502643.62499"
"278288.812496","1502633.625"
"278284.28125","1502624.62501"
"278280.656239","1502614.62499"
"278275.218757","1502605.49999"
"278264.343746","1502605.49999"
"278263.437511","1502598.24999"
"278267.968757","1502590.125"
"278269.781251","1502580.25"
"278274.312498","1502571.125"
"278283.374991","1502565.75"
"278277.031251","1502557.49999"
"278272.500004","1502548.50001"
"278270.68751","1502538.49999"
"278270.68751","1502527.625"
"278270.68751","1502516.74999"
"278267.968757","1502506.87499"
"278265.250005","1502496.875"
"278258.906241","1502488.75001"
"278254.374994","1502479.625"
"278252.5625","1502469.75"
"278258.906241","1502461.49999"
"278268.874993","1502457.87501"
"278266.15624","1502448.00001"
"278257.093747","1502443.37501"
"278248.968755","1502437.125"
"278242.624992","1502428.87501"
"278240.812498","1502419.00001"
"278244.437509","1502408.99999"
"278250.78125","1502400.875"
"278254.374994","1502390.87501"
"278256.187488","1502380.87501"
"278254.374994","1502371.00001"
"278254.374994","1502360.125"
"278252.5625","1502350.12501"
"278246.250003","1502341.125"
"278242.624992","1502331.125"
"278238.093745","1502322.0"
"278229.031252","1502317.5"
"278219.0625","1502314.75"
"278214.531254","1502305.75"
"278220.874994","1502297.625"
"278226.312499","1502288.5"
"278230.843746","1502279.5"
"278223.593747","1502269.5"
"278216.343748","1502262.25"
"278217.250006","1502252.25001"
"278221.781253","1502242.37501"
"278222.687511","1502232.37501"
"278228.124993","1502223.375"
"278236.281251","1502216.12501"
"278237.18751","1502206.12501"
"278236.281251","1502196.12499"
"278228.124993","1502189.75001"
"278218.156242","1502186.125"
"278215.437489","1502176.25"
"278212.71876","1502166.25"
"278204.562502","1502159.875"
"278201.843749","1502150.0"
"278206.374996","1502140.87499"
"278207.281254","1502130.875"
"278209.093748","1502121.0"
"278213.624995","1502111.875"
"278213.624995","1502101.00001"
"278216.343748","1502091.12501"
"278222.687511","1502082.875"
"278231.750005","1502078.375"
"278228.124993","1502068.375"
"278224.500005","1502058.5"
"278223.593747","1502047.62499"
"278224.500005","1502037.625"
"278222.687511","1502027.625"
"278212.71876","1502025.875"
"278204.562502","1502019.50001"
"278205.46876","1502009.49999"
"278198.218761","1502005.87501"
"278189.187511","1502001.375"
"278182.843747","1501993.25001"
"278175.593748","1501981.50001"
"278172.874996","1501971.49999"
"278170.156243","1501961.5"
"278162.906244","1501953.375"
"278159.281256","1501943.37501"
"278158.374997","1501932.5"
"278158.374997","1501921.62501"
"278151.124998","1501913.5"
"278144.781257","1501905.37501"
"278141.156246","1501895.37501"
"278136.625","1501886.375"
"278130.312502","1501878.12499"
"278123.968738","1501870.0"
"278121.250009","1501860.125"
"278114.00001","1501851.87499"
"278106.75001","1501843.75"
"278105.843752","1501833.75001"
"278104.031258","1501823.87501"
"278097.687494","1501815.625"
"278092.249989","1501806.62499"
"278085.906248","1501798.5"
"278081.375002","1501789.37499"
"278077.749991","1501779.5"
"278074.125003","1501769.5"
"278067.812505","1501761.37501"
"278062.375","1501752.25001"
"278056.937495","1501743.25"
"278054.218742","1501733.25"
"278052.406248","1501723.25001"
"278050.593754","1501713.37501"
"278046.062507","1501704.25001"
"278039.718744","1501695.25"
"278034.281239","1501686.125"
"278026.125004","1501679.87501"
"278019.78124","1501670.75001"
"278012.562507","1501678.00001"
"278002.593755","1501674.375"
"277997.15625","1501665.37501"
"277987.187498","1501664.5"
"277988.093757","1501654.5"
"277992.625004","1501645.375"
"277995.343756","1501635.5"
"277988.999992","1501627.37501"
"277979.031241","1501623.75"
"277969.062489","1501624.62499"
"277959.999996","1501619.125"
"277955.468749","1501610.12499"
"277961.81249","1501602.0"
"277971.781242","1501600.125"
"277972.6875","1501590.125"
"277970.875006","1501580.25"
"277961.81249","1501575.75"
"277951.875004","1501579.37501"
"277944.625005","1501572.12501"
"277941.906252","1501562.12499"
"277935.562489","1501552.99999"
"277931.031242","1501544.00001"
"277927.406254","1501534.00001"
"277921.06249","1501525.875"
"277916.531244","1501516.87499"
